locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm25,so2,pm10
8000,Nezahualcóyotl,2024-11-03 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,24,,
8000,Nezahualcóyotl,2024-11-03 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,30,,
8000,Nezahualcóyotl,2024-11-03 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,32,,
8000,Nezahualcóyotl,2024-11-03 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-03 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-03 15:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,27,,
8000,Nezahualcóyotl,2024-11-03 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,32,,
8000,Nezahualcóyotl,2024-11-02 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-02 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-02 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,36,,
8000,Nezahualcóyotl,2024-11-02 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,41,,
8000,Nezahualcóyotl,2024-11-02 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,29,,
8000,Nezahualcóyotl,2024-11-02 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,23,,
8000,Nezahualcóyotl,2024-11-02 15:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,26,,
8000,Nezahualcóyotl,2024-11-02 14:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,26,,
8000,Nezahualcóyotl,2024-11-02 01:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,75,,
8000,Nezahualcóyotl,2024-11-02 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,35,,
8000,Nezahualcóyotl,2024-11-01 23:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,35,,
8000,Nezahualcóyotl,2024-11-01 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,34,,
8000,Nezahualcóyotl,2024-11-01 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,28,,
8000,Nezahualcóyotl,2024-11-01 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,28,,
8000,Nezahualcóyotl,2024-11-01 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,25,,
8000,Nezahualcóyotl,2024-11-01 15:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,15,,
8000,Nezahualcóyotl,2024-11-01 14:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,15,,
8000,Nezahualcóyotl,2024-11-01 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,17,,
8000,Nezahualcóyotl,2024-10-31 23:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,19,,
8000,Nezahualcóyotl,2024-10-31 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,20,,
8000,Nezahualcóyotl,2024-10-31 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,20,,
8000,Nezahualcóyotl,2024-10-31 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,43,,
8000,Nezahualcóyotl,2024-10-31 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,39,,
8000,Nezahualcóyotl,2024-10-31 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,36,,
8000,Nezahualcóyotl,2024-10-31 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,36,,
8000,Nezahualcóyotl,2024-10-31 15:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,30,,
8000,Nezahualcóyotl,2024-10-30 22:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,28,,
8000,Nezahualcóyotl,2024-10-30 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,37,,
8000,Nezahualcóyotl,2024-10-30 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,43,,
8000,Nezahualcóyotl,2024-10-30 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,39,,
8000,Nezahualcóyotl,2024-10-30 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,42,,
8000,Nezahualcóyotl,2024-10-30 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,41,,
8000,Nezahualcóyotl,2024-10-30 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,43,,
8000,Nezahualcóyotl,2024-10-30 15:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,43,,
8000,Nezahualcóyotl,2024-10-30 01:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,38,,
8000,Nezahualcóyotl,2024-10-30 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,50,,
8000,Nezahualcóyotl,2024-10-29 23:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,42,,
8000,Nezahualcóyotl,2024-10-29 22:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,37,,
8000,Nezahualcóyotl,2024-10-29 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,35,,
8000,Nezahualcóyotl,2024-10-29 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,35,,
8000,Nezahualcóyotl,2024-10-29 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,42,,
8000,Nezahualcóyotl,2024-10-29 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,42,,
8000,Nezahualcóyotl,2024-10-29 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,35,,
8000,Nezahualcóyotl,2024-10-29 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,27,,
8000,Nezahualcóyotl,2024-10-29 00:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,27,,
8000,Nezahualcóyotl,2024-10-28 23:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,24,,
8000,Nezahualcóyotl,2024-10-28 21:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,29,,
8000,Nezahualcóyotl,2024-10-28 20:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,29,,
8000,Nezahualcóyotl,2024-10-28 19:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,26,,
8000,Nezahualcóyotl,2024-10-28 18:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,12,,
8000,Nezahualcóyotl,2024-10-28 17:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,12,,
8000,Nezahualcóyotl,2024-10-28 16:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,22,,
8000,Nezahualcóyotl,2024-10-28 15:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,18,,
8000,Nezahualcóyotl,2024-10-28 14:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,18,,
8000,Nezahualcóyotl,2024-10-28 13:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,20,,
8000,Nezahualcóyotl,2024-10-28 12:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,20,,
8000,Nezahualcóyotl,2024-10-28 11:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,12,,
8000,Nezahualcóyotl,2024-10-28 10:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,13,,
8000,Nezahualcóyotl,2024-10-28 09:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,19,,
8000,Nezahualcóyotl,2024-10-28 08:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,14,,
8000,Nezahualcóyotl,2024-10-28 07:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,14,,
8000,Nezahualcóyotl,2024-10-28 06:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,14,,
8000,Nezahualcóyotl,2024-10-28 04:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,12,,
8000,Nezahualcóyotl,2024-10-28 03:00:00+00:00,µg/m³,MX,NEZ,FALSE,,Governmental Organization,reference grade,19.39388889,-99.02833333,,,,,,21,,
