locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm10,pm25,so2
10804,UAM Iztapalapa,2023-09-24 22:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,20.0,6.0,
10804,UAM Iztapalapa,2023-09-24 21:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,17.0,4.0,
10804,UAM Iztapalapa,2023-09-24 20:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,18.0,7.0,
10804,UAM Iztapalapa,2023-09-24 19:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,21.0,11.0,
10804,UAM Iztapalapa,2023-09-24 18:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,17.0,
10804,UAM Iztapalapa,2023-09-24 17:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,38.0,22.0,
10804,UAM Iztapalapa,2023-09-24 16:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,44.0,22.0,
10804,UAM Iztapalapa,2023-09-24 15:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,40.0,18.0,
10804,UAM Iztapalapa,2023-09-24 14:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,42.0,22.0,
10804,UAM Iztapalapa,2023-09-24 13:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,39.0,19.0,
10804,UAM Iztapalapa,2023-09-24 12:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,11.0,
10804,UAM Iztapalapa,2023-09-24 11:00:00+00:00,µg/m³,MX,,False,,Governmental Organization,reference grade,19.360833333333,-99.07388888888899,,,,,,28.0,11.0,
